packet_forwarding_rate,packet_drop_ratio,residual_energy,neighbor_count,route_change_frequency,signal_strength_variation,transmission_interval,label,attack_type
0.11599742737471044,0.7474249418819021,25.3,10,0.8,9.41970571206348,19.6,5,DoS
0.8950352200730425,0.08637556510494801,23.24,7,0.07032454526274182,2.820059912116694,212.6,0,Normal
0.6356936498263961,0.49067934125697915,70.95,14,0.1282216225792115,6.769659776367161,218.8,1,Sinkhole
0.8496817020023224,0.241308626076388,47.89,18,0.37559349488153604,11.788933252186137,24.4,4,Hello Flood
0.3673222923270329,0.3677271609170085,65.26,10,0.0735146197342433,4.036116109725867,249.7,1,Sinkhole
0.5600603736341472,0.5998910194706942,73.32,7,0.01,3.8637849456499547,282.4,3,Selective Forwarding
0.7661544253758086,0.17658629653185154,60.43,31,0.14162374527342075,5.9052960136583454,406.8,2,Sybil
0.362304464098193,0.6636252796760891,24.56,9,0.43962850838136763,11.473171583550737,12.9,5,DoS
0.902860692456781,0.058680774708713336,57.84,5,0.07458029291179241,2.8678987871868746,366.4,0,Normal
0.5443078347647254,0.39009263226867863,86.59,5,0.21251875788733987,8.27464551146996,203.8,6,Node Compromise
0.5227095243093213,0.3551358660332497,82.85,16,0.04510459566824829,4.329159937929897,286.5,1,Sinkhole
0.6298999717368059,0.366518505657998,51.85,14,0.03182532205863825,4.307408985480362,347.5,1,Sinkhole
0.16632364202214217,0.43200967029379256,51.46,4,0.5136366950978841,4.840415110453883,93.5,6,Node Compromise
0.7546297259277339,0.1450214704325959,25.5,18,0.4302262770381886,11.138437383682696,35.7,4,Hello Flood
0.9419543339464789,0.03266317675767033,72.07,3,0.05837724661800687,2.635571581935759,338.9,0,Normal
0.7274135957506775,0.2569785044905637,66.04,23,0.1398647282797511,3.518082927249556,354.3,2,Sybil
0.4586962305942188,0.4287583696708276,66.37,14,0.09349972555275358,5.245935321309748,134.1,1,Sinkhole
0.8615365501892451,0.2183951509190506,35.79,24,0.6051684711745542,12.24903278482127,43.1,4,Hello Flood
0.7755861365690068,0.3295975355328375,43.33,29,0.3197161086912444,8.222704479694817,36.5,4,Hello Flood
0.2610702749487542,0.7389559194991704,35.15,4,0.6353786592472511,9.393592275881584,23.7,5,DoS
0.9032771913822062,0.04603314030406484,45.05,6,0.1080614355058733,4.726132374669509,329.1,0,Normal
0.9226233399178122,0.04391258045613357,59.65,3,0.11832291345668294,2.943558903112893,364.4,0,Normal
0.7039351427323257,0.6033036230088329,63.79,18,0.1063564233792349,3.316412483739234,262.6,1,Sinkhole
0.9491327620993854,0.04042680208967307,20.0,6,0.08873087165552407,3.2783329395705043,239.5,0,Normal
0.21683907023199417,0.7163826139142117,29.28,7,0.5584291912850216,13.423191926350516,25.3,5,DoS
0.5401473664211889,0.6354566551996416,25.78,7,0.3899741663723605,8.264216564158431,5.0,5,DoS
0.7140250781812398,0.279852197876193,22.56,20,0.7,14.978376976363153,37.9,4,Hello Flood
0.7059216316664249,0.6258792202014417,47.51,11,0.07480719313309787,4.361709538000033,269.7,1,Sinkhole
0.16778097613291373,0.5707328103398718,74.73,6,0.05039886736374866,4.026706694488894,307.2,3,Selective Forwarding
0.386352088886425,0.653673785234208,68.55,5,0.04938552457560999,2.7349173036401893,381.6,3,Selective Forwarding
0.3843442364795154,0.36117261358310593,62.09,7,0.03282612190317062,4.644246258145621,277.8,3,Selective Forwarding
0.7460060821407261,0.24432518691566965,71.05,30,0.02,7.265694900330316,347.1,2,Sybil
0.1807686258665302,0.7265986111491269,33.06,5,0.6592849541560116,8.65455065031776,14.7,5,DoS
0.7501743750057799,0.23741786854955074,42.52,15,0.5456617976753455,15.800227474612084,34.7,4,Hello Flood
0.42512789741901946,0.44334287804923983,59.87,11,0.10866524265892621,2.3053069025559223,292.9,1,Sinkhole
0.6344519910322565,0.45946820885642226,60.72,4,0.07205542341194435,3.676064663715843,372.0,3,Selective Forwarding
0.8965298829898638,0.014701558417120945,39.03,2,0.047141426389581964,3.0827182018631887,230.3,0,Normal
0.7719215173810082,0.3951800282276293,19.67,7,0.514011445268755,4.882091108766872,156.2,6,Node Compromise
0.6490000081599652,0.3871794642250025,28.98,7,0.273037786854723,7.121224587933836,280.3,6,Node Compromise
0.20018949599014652,0.8055177980074787,23.8,6,0.5899341865691949,7.107920790779091,18.3,5,DoS
0.3623553857748222,0.4857519812362098,63.22,13,0.0975007085346846,5.066725235401786,301.5,1,Sinkhole
0.9763620603484017,0.047416980445368545,35.17,3,0.04969411653124862,3.804880565862379,307.1,0,Normal
0.4045708336022469,0.6625811138984096,53.01,12,0.08089921184614945,4.189421705856354,282.5,1,Sinkhole
0.5381364260845257,0.4903497895622845,59.32,18,0.05750526468307236,5.8971697705750525,332.8,1,Sinkhole
0.4424674913518415,0.19287386444846072,38.4,11,0.48551014245902807,3.825229228420341,419.9,6,Node Compromise
0.592810754837003,0.4705146422625006,65.91,15,0.06370773310726062,2.698564554659427,184.0,1,Sinkhole
0.32739938804240076,0.821927143762186,19.47,9,0.3123264208913235,8.826931661800067,25.1,5,DoS
0.855176383596262,0.017712643990436962,67.7,6,0.033928553816918,3.54387700411218,297.6,0,Normal
0.7944774946743473,0.714884209847339,51.7,6,0.3013306806348759,9.10079237715019,318.4,6,Node Compromise
0.6977050071819288,0.3005135131086108,53.85,26,0.07604513882429782,7.045158212290456,338.7,2,Sybil
0.8923654155368913,0.06468447218385176,44.02,31,0.0440806015066198,9.108263103140018,393.5,2,Sybil
0.3073621943403543,0.7657448283358079,30.89,9,0.5566473217189241,6.392659151755166,23.0,5,DoS
0.1728689877543872,0.532210862948079,35.15,7,0.5965931967168998,15.702680318449758,18.8,5,DoS
0.37669072236760176,0.5670880684948524,47.75,9,0.04258765914410573,2.806985675535147,415.7,3,Selective Forwarding
0.657274635539624,0.27503064860772886,38.14,17,0.5592223240568058,13.363488548721953,43.8,4,Hello Flood
0.3859694300945397,0.7896168820634422,51.52,6,0.05463355770699825,4.077577318417659,253.3,3,Selective Forwarding
0.8398870229470538,0.016666852972473258,55.24,5,0.004014053649418786,3.752383732712678,412.7,0,Normal
0.69163073225108,0.17445478927940378,21.47,26,0.5262732073182841,5.162004825723338,31.2,4,Hello Flood
0.38467950656768835,0.7722443799943011,11.19,2,0.5221855015424659,6.350119584307002,22.4,5,DoS
0.2225468562970255,0.4013561779674896,82.03,6,0.11212049720347608,5.06213769845283,368.7,3,Selective Forwarding
0.765601256877325,0.3820703914794049,79.64,1,0.25761172285204004,6.6829009703207305,92.0,6,Node Compromise
0.7971887150511806,0.21502277065111242,55.9,20,0.44432217228612564,8.209684260348357,44.6,4,Hello Flood
0.1302100813430142,0.7132117114257472,32.09,5,0.645124615808681,8.817755988294673,14.4,5,DoS
0.32344467451635206,0.5172005534046094,55.23,5,0.05090758693430539,3.6963489640620577,389.0,3,Selective Forwarding
0.8381963033484808,0.15222098685389285,41.09,32,0.16792564295287415,8.192410958129889,261.0,2,Sybil
0.6740571329678772,0.4978923846357904,58.12,17,0.10242113101091378,2.204418466865145,275.8,1,Sinkhole
0.15951826185049578,0.642809869144558,63.41,5,0.3771434884658596,8.609877799966611,311.9,6,Node Compromise
0.9288286679226856,0.0,66.16,5,0.05257980442242875,1.2653885030628047,200.3,0,Normal
0.8078925212683227,0.20487812339469322,72.48,23,0.13366788719988512,6.403926981828613,446.8,2,Sybil
0.6691075523146515,0.19889964963126155,52.44,28,0.1067861452933225,11.986398769595825,384.4,2,Sybil
0.25667939298883147,0.6944007584296995,42.38,8,0.32036972912743156,5.0022545100126985,163.0,6,Node Compromise
0.9191599421247856,0.03321283141851532,71.34,8,0.08566352343061623,3.9052594014939546,283.8,0,Normal
0.715063089448029,0.37675246663792505,30.64,20,0.4526668992951891,9.464521058160537,33.2,4,Hello Flood
0.9233272907929603,0.03794022259612386,56.96,6,0.041351436256180436,1.5375426151458473,290.3,0,Normal
0.6962749053734377,0.2921775197322136,45.7,19,0.026886151599376254,4.440669721990689,257.1,2,Sybil
1.0,0.062413769515706416,73.82,4,0.03269454580555063,3.2768197293308208,331.5,0,Normal
0.11954370266903275,0.6041863363230601,28.5,8,0.20655345759818783,7.9533831959600105,201.6,6,Node Compromise
0.9097281221066186,0.06623394832413594,70.51,8,0.03463815742042619,2.102507029145338,302.7,0,Normal
0.5894414022562962,0.5528889416156302,29.06,4,0.08097614074653087,1.6477507140795078,308.3,3,Selective Forwarding
0.8133976859634345,0.11158054945837673,29.98,2,0.1311195532183816,2.0306014222613795,286.3,0,Normal
0.9289637817478158,0.05096323021912804,60.05,6,0.0513265100870055,2.316908198414825,311.1,0,Normal
0.25587058355703446,0.454887781920716,53.72,6,0.013626012120019272,4.363563764073164,491.0,3,Selective Forwarding
0.2530180152791392,0.8056105428224769,13.43,4,0.43455259629164095,10.142821476029997,9.7,5,DoS
0.8693021653229491,0.17385598391914586,64.92,5,0.5324211446969849,9.533066242027655,384.2,6,Node Compromise
0.7427433348378761,0.13700764853604902,57.4,31,0.1638202512368579,10.967185724647045,309.4,2,Sybil
0.5261697870821509,0.7528110229696288,37.44,11,0.7,8.001771940502909,367.3,6,Node Compromise
0.856917763519795,0.3340319468110883,39.22,5,0.7,4.691108500267398,330.0,6,Node Compromise
0.32274447217432384,0.6606237366592096,35.75,6,0.4415519018181377,7.666212350035182,23.8,5,DoS
0.3074032013756639,0.6718069023360924,66.01,4,0.035421536816990534,4.401981295175915,260.0,3,Selective Forwarding
0.89352536454681,0.011520960492184353,61.18,6,0.04222372222054751,2.321020685648018,344.9,0,Normal
0.4390097830642003,0.7145203171537154,60.76,5,0.08625712156626439,3.8634624864647864,392.1,3,Selective Forwarding
0.8479282558179405,0.19239892200418768,28.87,5,0.22864549738786208,10.68875814418002,415.5,6,Node Compromise
0.8388821358101429,0.27899900706392455,31.13,8,0.23156938086140727,11.397790325965698,157.0,6,Node Compromise
0.4624587808842828,0.6792616827083808,40.94,10,0.3108617688169632,6.8229066310004685,130.5,6,Node Compromise
0.8519844667482611,0.10213272707960122,43.9,5,0.3706807882242788,4.166857121970615,328.8,6,Node Compromise
0.6400631596751308,0.3033150980121685,37.1,22,0.602539766887459,14.889670018991016,19.7,4,Hello Flood
0.25147216214578616,0.95,17.34,6,0.6558776554035635,5.736190242075811,12.7,5,DoS
0.6180604848423633,0.45883879139906336,70.58,13,0.08113021486040183,3.529861250974609,224.9,1,Sinkhole
0.6535028341912332,0.16869453678969976,35.58,18,0.5668488930828468,11.16118797583121,51.3,4,Hello Flood
0.7279290646114386,0.5487726864751086,47.92,8,0.4789979672071304,3.1716893014148413,489.1,6,Node Compromise
0.8561280526401217,0.198617004568721,45.11,23,0.11412133710020402,7.575767083584376,352.3,2,Sybil
0.7808990558174891,0.3003521289649652,52.62,14,0.5014449459441059,12.27422931948445,37.9,4,Hello Flood
0.7116787889936271,0.45739324154273714,80.46,15,0.08681355083227152,2.065997203897073,384.5,1,Sinkhole
0.7243372464545783,0.3134581185244718,33.17,18,0.4113440383124005,17.627292083498318,33.4,4,Hello Flood
0.42377940440979966,0.7324416928472453,50.73,7,0.33628082665770165,7.337351126154301,61.0,6,Node Compromise
0.4332050991020031,0.5852110780676264,5.0,4,0.5839780667980824,8.101509132459734,18.3,5,DoS
0.5185474932706445,0.25452029219276406,63.28,11,0.11588777672132246,3.194892909485046,288.0,1,Sinkhole
0.95,0.21662867211077935,43.8,13,0.4079553562592543,16.46108854303267,32.5,4,Hello Flood
0.21792128346556605,0.558913598990277,17.28,9,0.6195579798123283,9.051521766963631,16.1,5,DoS
0.53313344491357,0.9,65.93,8,0.10736135313918,2.4507394154712134,271.7,3,Selective Forwarding
0.6984305891055433,0.32848159414877764,34.11,14,0.3045197166401753,13.943865447991907,50.9,4,Hello Flood
0.4503756166836562,0.4945170198932532,64.99,4,0.051565226177821215,5.079204210036799,259.3,3,Selective Forwarding
0.8957915283333211,0.04963746047635198,49.3,5,0.10334962720159468,1.859793143348842,238.5,0,Normal
0.5414599613376296,0.40460577391629526,64.29,13,0.1324171800332607,5.462451766651203,222.1,1,Sinkhole
0.42893201006101467,0.5431466412484737,12.03,7,0.5033770938133535,7.378286359845845,72.4,6,Node Compromise
0.9133602358005999,0.1669107318119434,39.07,26,0.0787354911881333,10.923078062436911,360.2,2,Sybil
0.8731252879356013,0.3464937361627873,48.13,19,0.40742123637274125,9.03912028161957,42.2,4,Hello Flood
0.5117073111336431,0.39679561445674477,65.25,12,0.0611996512393861,6.355815401078521,263.8,1,Sinkhole
0.4456819501120871,0.6309251841820951,30.79,9,0.45542804247969226,3.922247893489189,18.0,5,DoS
0.43566599596428723,0.5595568070889876,52.15,6,0.09432558850419413,3.687315523131167,244.4,3,Selective Forwarding
0.49436098305523535,0.5097799313903719,71.0,4,0.27909975495747175,3.9436706757203175,431.5,6,Node Compromise
0.5891048364010887,0.5047107064210938,59.53,5,0.062256072295041806,3.4366862298974103,307.5,3,Selective Forwarding
0.20751374243832568,0.5465835567450176,24.47,8,0.6787388424796161,5.788781035032635,16.4,5,DoS
0.37058695717077295,0.49059758336389414,66.93,2,0.6131301828898106,5.195555191814051,245.1,6,Node Compromise
0.23818621068171028,0.7559636982465973,63.85,5,0.05456623652243435,3.582554038620318,356.2,3,Selective Forwarding
0.7523309648054959,0.24438272277812542,49.4,12,0.3806008848845627,11.315732872538392,21.7,4,Hello Flood
0.744180607607013,0.663075101353664,38.11,15,0.42702609552314286,8.325996006783484,418.4,6,Node Compromise
0.8052366323190137,0.13975626086454213,47.97,32,0.08697065674115556,9.349336293140878,211.8,2,Sybil
1.0,0.0905187536285797,65.6,8,0.07725179891801914,2.8362358958777985,277.4,0,Normal
0.863335639299826,0.04796059232046786,43.28,5,0.007792575031944145,3.6399361658007914,312.5,0,Normal
0.5555443930977945,0.6447568138355256,37.54,17,0.08609201490189278,6.2277345174067795,373.4,1,Sinkhole
0.35294015786698,0.5839851215844508,79.98,5,0.013014396872385689,3.1535601612436555,267.7,3,Selective Forwarding
0.736476596887767,0.12219737334076693,62.37,24,0.09052021120792714,7.851390087612776,305.1,2,Sybil
0.9550976813110635,0.04064761007532659,31.93,5,0.02337608525773521,2.3377551806754076,335.0,0,Normal
0.5426001616952152,0.40552643357521656,77.88,13,0.03780630662725708,2.3481147687831516,312.9,1,Sinkhole
0.7403724800772146,0.28976471219520006,59.45,6,0.37515125749010275,6.745667796171363,428.2,6,Node Compromise
0.8507857430489517,0.3302489387470119,33.37,18,0.483807899071658,16.27706170475794,27.7,4,Hello Flood
0.7045873836162166,0.20529266758309123,30.67,19,0.6802060073430076,14.218725324626764,38.4,4,Hello Flood
0.5207766349930166,0.480384541235442,50.12,13,0.06027902978470326,4.337675090557604,358.8,1,Sinkhole
0.95,0.30837007935348204,52.3,25,0.36797056976747317,15.16408688191664,68.6,4,Hello Flood
0.2770211362974949,0.7998721652209455,28.09,5,0.6145340448281342,16.0,26.5,5,DoS
0.21058108915060522,0.5136139907537572,48.88,8,0.622225628043563,9.662714137322025,248.7,6,Node Compromise
0.7519294548602623,0.6899630504646651,66.73,8,0.21247542343069625,7.80362666304762,389.4,6,Node Compromise
0.8390921710552363,0.3100270882692301,25.95,11,0.5781252833428382,11.33338342448734,40.5,4,Hello Flood
0.7801412208136118,0.23710204882367678,46.19,16,0.3010970253472196,13.950368291286853,52.0,4,Hello Flood
0.22044447277290158,0.7589210192336873,44.16,5,0.059828394594841273,3.659876721302331,394.9,3,Selective Forwarding
0.6958760763687887,0.05,58.29,25,0.08395510661727969,9.281641330909437,257.5,2,Sybil
0.6906947707756942,0.3902467878173143,47.83,24,0.43566759011511685,12.781800909165483,38.3,4,Hello Flood
0.7267336506945337,0.2512727427973028,69.21,20,0.4068756838407147,6.960021697837209,26.3,4,Hello Flood
0.9175640799034941,0.020721235516552857,49.89,8,0.04116956829418251,2.823786941038024,279.4,0,Normal
0.50502459102519,0.6189310566305037,42.59,20,0.08169524914784503,6.712448641740583,214.7,1,Sinkhole
0.8444393403577671,0.1836046186910692,46.81,18,0.11690939045484752,9.061280336078353,295.6,2,Sybil
0.5961667977502281,0.3727411183232997,62.64,14,0.09820810898548568,4.133518380518534,340.6,1,Sinkhole
0.20739479988017984,0.6318022918737891,17.52,2,0.6677986761542587,5.352533169625981,12.9,5,DoS
0.283956252668974,0.6062573136093065,90.0,3,0.08286589808810418,3.9263551741192915,348.4,3,Selective Forwarding
0.47362047401820956,0.3283116968537665,68.08,9,0.09735076488857806,2.4579860531552375,233.2,1,Sinkhole
0.8198238853966744,0.04337098046640938,62.66,8,0.02902934440688221,2.462806205986582,283.2,0,Normal
0.1940090193061551,0.6715857887793779,49.46,5,0.0402132631907169,3.870684342991156,290.8,3,Selective Forwarding
0.7259083288272463,0.17622528682319316,24.2,23,0.5349254571307144,13.10512327922117,47.2,4,Hello Flood
0.32650272399331404,0.7108971484729845,38.13,8,0.4268159872857644,7.391132628598591,97.2,6,Node Compromise
0.6391273865707711,0.19990100532692465,29.33,13,0.3111114029137464,14.653308916653753,24.8,4,Hello Flood
0.9419818303008497,0.08734842135939336,78.73,4,0.0017357987219008483,3.511513701919191,298.6,0,Normal
0.9197439066639965,0.02254531652462222,82.27,3,0.043545525026866136,3.3932297769848274,361.5,0,Normal
0.7445079574617454,0.29717173907275224,40.41,9,0.5464808934299275,10.39799169564845,150.1,6,Node Compromise
0.37199322332206003,0.7369626965934348,52.86,4,0.03959452885393973,2.6441160796636654,365.9,3,Selective Forwarding
0.8519070712921814,0.22205525861936382,59.49,29,0.05517458346805022,9.49772236541313,302.8,2,Sybil
0.5440491630541673,0.7231846427451707,73.49,15,0.08263086700750646,4.3282290565702,311.1,1,Sinkhole
0.6288182232064166,0.45062237383908244,47.61,17,0.04049928880605222,3.7522012613043447,302.0,1,Sinkhole
0.80450342885347,0.3927085470320597,46.91,23,0.5051348587286132,11.92084241605012,24.6,4,Hello Flood
0.23699330682959358,0.6761214052768529,41.81,6,0.08572984485498208,2.4410590589253216,303.8,3,Selective Forwarding
0.2025774261260121,0.8049945107577097,19.87,6,0.7853313862623681,11.15768599922251,17.6,5,DoS
0.6656759675412449,0.26890337588773394,56.5,15,0.5152554702413534,12.280350568631258,10.0,4,Hello Flood
0.939641373412996,0.052271398638705016,71.18,7,0.10466165664028527,2.68836056605028,347.6,0,Normal
0.887574096376095,0.0570704943896258,40.65,22,0.21370659499305283,4.2381481539779955,319.2,2,Sybil
0.7130947014631221,0.29670674465029334,36.75,14,0.42351039460967194,11.243990173606406,34.9,4,Hello Flood
0.32497390886889116,0.5144561584021584,60.19,4,0.02473184975067967,3.01081966815607,397.3,3,Selective Forwarding
0.8590593469788186,0.0667564687782267,46.81,6,0.06312967020602919,1.0,319.2,0,Normal
0.9383265703618615,0.0943782353202269,59.66,6,0.028946991611996528,4.627401339464686,242.7,0,Normal
0.8131943866654939,0.11863535348438145,60.36,8,0.4303548723953549,7.347202800256678,490.1,6,Node Compromise
0.398605550756597,0.7337107480897448,58.05,6,0.030898559951339354,4.31595715934866,355.6,3,Selective Forwarding
0.31889722038658846,0.6046989849142211,70.23,5,0.07775571959189861,3.7106277272516075,388.3,3,Selective Forwarding
0.6143417533554374,0.4029299015003095,73.59,5,0.22087594238207212,4.452917714448854,192.1,6,Node Compromise
0.5050253016738091,0.34611621829418815,72.33,15,0.062298941378446715,4.155185747340546,309.6,1,Sinkhole
0.8080339398322961,0.1785389176547203,56.04,3,0.37515170532124625,9.759136461183981,423.6,6,Node Compromise
0.7380863042524392,0.21952481807854143,76.1,21,0.14837232151852295,8.807388232250112,372.0,2,Sybil
0.8602936021257925,0.07844805179533983,40.44,29,0.07550891818906758,3.732574988038869,275.9,2,Sybil
0.2657690700807411,0.45167640456443475,78.42,4,0.037889716083459264,1.8364720259660254,277.1,3,Selective Forwarding
0.7204832381997418,0.5441765427402365,55.25,12,0.1302977579869041,5.685244200774456,197.2,6,Node Compromise
0.6260369094773613,0.44282842425069857,66.48,6,0.11956219083334572,2.4694425960768513,308.9,3,Selective Forwarding
0.37888377914503607,0.6880964655894924,15.7,6,0.615653792235366,8.49134847239274,5.9,5,DoS
0.5145065195673358,0.5094220673982733,63.32,7,0.10223846647792134,4.353712747127767,324.7,3,Selective Forwarding
0.8809784760278219,0.2476309483183042,64.47,32,0.0681156656164651,7.031288169604098,272.5,2,Sybil
0.6977034833777599,0.3383770232599389,57.44,28,0.05483166950419921,7.67568745247353,217.4,2,Sybil
0.25190981010095276,0.6246209339193974,39.06,6,0.43710466212429205,12.989306208976545,10.6,5,DoS
0.26859730510116614,0.5248847078425807,57.62,7,0.01623808124091638,1.545031455742197,465.8,3,Selective Forwarding
0.9009131053000836,0.017836009357194225,60.93,4,0.05475344151499205,3.3398085744904304,268.7,0,Normal
0.3786529819763629,0.7248396425067603,29.45,6,0.5422906217855874,9.976705937556225,23.2,5,DoS
0.3504656485437642,0.8799375937578973,22.1,5,0.5052816575847374,10.226588719457446,25.6,5,DoS
0.9107568818227371,0.020895514410457627,65.1,4,0.05044040419669134,2.784755543423845,226.5,0,Normal
0.2810640741424707,0.610836260068194,66.05,5,0.06406588389608991,2.1840982163759906,315.0,3,Selective Forwarding
0.36170297007900964,0.5908865144223143,54.85,6,0.10003574709275873,3.1350063132812895,291.1,3,Selective Forwarding
0.5,0.31887187170373693,37.13,14,0.4928695823630999,9.794886496315979,47.5,4,Hello Flood
0.2506064325465784,0.5086890595112881,16.75,3,0.8,9.417901626217116,24.7,5,DoS
0.7726902716044026,0.25930932247447236,63.93,29,0.029658424892288718,4.379016567162903,283.8,2,Sybil
0.8106077958707674,0.1561143201159988,23.35,15,0.7,13.790540478358738,39.8,4,Hello Flood
0.12817738701119796,0.5190895319767724,49.68,5,0.05146190137544594,3.70612304078376,310.1,3,Selective Forwarding
0.2940470519996171,0.9,54.63,7,0.09270878265300327,3.2938009778423942,327.2,3,Selective Forwarding
0.371787120599429,0.24306668563747102,59.46,9,0.46005984311528336,9.725629325877517,350.5,6,Node Compromise
0.2225076658836973,0.326552919427491,49.75,12,0.5424400712792907,8.49479962493623,444.6,6,Node Compromise
0.7429576430536909,0.4483307659780268,46.65,13,0.48585484795700706,14.786007298081348,43.3,4,Hello Flood
0.754095131011398,0.5564191594559045,37.61,13,0.07797771856581444,2.4944658945503386,274.1,1,Sinkhole
0.40164172961064404,0.6559866901688717,56.8,3,0.022467622797931408,4.198485157059754,225.1,3,Selective Forwarding
0.5573413224585727,0.3830400974218081,58.06,9,0.3068920755578871,9.110451882415749,194.3,6,Node Compromise
0.670293484815032,0.19981300631060384,46.07,22,0.3825152369838419,11.242836216882099,23.5,4,Hello Flood
0.698293947159297,0.36695820609213436,62.22,15,0.07760582409216595,2.24336502144489,269.2,1,Sinkhole
0.7829305853781131,0.16836449645488116,54.81,29,0.09765587991960123,6.819950966794961,523.2,2,Sybil
0.9265137260736444,0.02392858256405653,60.02,6,0.05997596939292922,3.268162780955316,460.3,0,Normal
0.47960189954509824,0.689349362662466,19.96,8,0.5785655481653895,8.673472296921835,14.8,5,DoS
0.43226954102604664,0.41599881915510006,67.26,10,0.09472586220793627,6.228282232966447,283.1,1,Sinkhole
0.4551545974862786,0.4005320415564333,57.88,8,0.6500064577424038,10.79194085393453,76.8,6,Node Compromise
0.7296691471492678,0.307142339015477,56.78,14,0.25,13.537676080424006,33.1,4,Hello Flood
0.4399040790966283,0.5170853182207242,50.66,5,0.03405438059586069,2.170484336848515,274.0,3,Selective Forwarding
0.2935566663356677,0.6207008909092826,36.43,6,0.6142199745401611,14.24966480868719,26.9,5,DoS
0.28133743690755264,0.4446723374416943,66.05,2,0.2976768818334082,7.3827656828515,106.1,6,Node Compromise
0.5380218856000272,0.590228417336135,16.66,6,0.6549892072330838,6.425901392129362,12.4,5,DoS
0.1496042743228924,0.741475352716646,9.17,8,0.39085236301238996,4.725436683271139,79.6,6,Node Compromise
0.6825698105906723,0.21334321006244092,39.21,22,0.4572064352489547,13.216806790386824,25.9,4,Hello Flood
0.6449748579714714,0.2254014542802319,61.06,32,0.1825179912258499,10.554377719129278,293.7,2,Sybil
0.4669428312824673,0.5142582548616659,57.46,4,0.04116223340979544,4.515809442185867,406.0,3,Selective Forwarding
0.7605887082082179,0.3263406331797487,46.26,18,0.41058816902008266,16.706830477048122,29.6,4,Hello Flood
0.4514903192549474,0.21660757111313206,34.39,7,0.3790888184792037,3.399890587384151,435.5,6,Node Compromise
0.9366535186309128,0.049942404404709616,86.78,5,0.0,3.184366707175664,286.3,0,Normal
0.21536046087510052,0.45547758804367294,26.45,7,0.5176341236470129,7.98981183999515,16.9,5,DoS
0.9512795196983669,0.04242447997091106,51.2,2,0.0,4.266304557169366,224.5,0,Normal
0.46400678949250895,0.6657259866541372,55.27,8,0.4451713907401074,4.376506224192037,50.4,6,Node Compromise
0.5310328839257002,0.6624265181025839,27.32,7,0.5916096641905404,4.5701074027394295,311.8,6,Node Compromise
0.98,0.18236844052031076,47.41,26,0.21924775068918917,6.2944582026128515,251.9,2,Sybil
0.358614968318128,0.3860097380780764,72.85,9,0.08210448303645523,3.3475622512957828,233.6,1,Sinkhole
0.7954454988499067,0.2941259170301383,15.33,23,0.3987414869472393,19.44681076344724,22.4,4,Hello Flood
0.2993706092987821,0.67100262312886,29.64,6,0.6044639865207806,9.48040458482181,26.4,5,DoS
0.46720729154232055,0.26500067859338333,45.88,8,0.3467625779152353,6.746990245732549,134.3,6,Node Compromise
0.9253940222171517,0.056766795185305426,78.39,7,0.04178888012546696,3.30558019190248,313.6,0,Normal
0.31359819616341095,0.45231929084008676,68.54,14,0.04445661500972149,3.987736289615016,331.8,1,Sinkhole
0.4908365645022663,0.10029951951909295,47.67,2,0.42791203687484114,12.596979604802133,303.6,6,Node Compromise
0.7423918703550001,0.3143893078832856,38.25,13,0.42294268748511327,16.754657063182563,26.9,4,Hello Flood
0.5114131656684271,0.7181385915789477,11.3,8,0.510707053989924,6.729861436056963,23.2,5,DoS
0.44671803482025696,0.6155798795705266,81.36,12,0.07034522181194536,3.5671708296154,227.0,1,Sinkhole
0.8367939858025264,0.24995152401801135,70.0,13,0.5606426805968517,7.179274166212659,26.9,4,Hello Flood
0.40447374411488923,0.49794297072541616,52.17,16,0.14130511569572513,4.343774252176259,335.1,1,Sinkhole
0.17401177533708764,0.7169656686670715,13.77,6,0.544094864447515,8.465561098637945,6.2,5,DoS
0.8388625274144451,0.1674393876544456,57.14,30,0.038233643422543054,3.5328808735355564,291.7,2,Sybil
0.8673550744648026,0.0829993895102625,22.79,3,0.035203344634822685,3.1087021528134096,331.0,0,Normal
0.9032938279649594,0.06942454072128423,64.46,5,0.036973987002233435,2.886646002160193,267.1,0,Normal
0.6964247815416129,0.2883575043352711,44.78,18,0.4486440827145772,9.133607229737464,35.0,4,Hello Flood
0.41051357316858517,0.7943978403982777,16.97,2,0.5175445911526887,6.922857143336595,29.2,5,DoS
0.8771992254100472,0.5495838177696095,46.1,7,0.09455466188217793,10.43420406450082,358.1,6,Node Compromise
0.8456647389845213,0.3303149284777095,33.31,15,0.38135138585134154,15.025149706805307,36.6,4,Hello Flood
0.5567372008293001,0.4043480686821586,61.51,17,0.1421425867397692,7.111677092214186,298.9,1,Sinkhole
0.43594551043832197,0.158253829961488,84.8,7,0.36236939711938276,1.5,174.8,6,Node Compromise
0.4718444648367827,0.4873691216940811,64.49,17,0.08551014769108518,3.786276363420092,267.1,1,Sinkhole
0.3125533076539002,0.6652707475602198,26.44,2,0.6314696149154352,9.04911430767945,18.5,5,DoS
0.8417170885231662,0.11097990852148201,27.98,20,0.3299678486520707,10.968805834325488,49.0,4,Hello Flood
0.9110240393358701,0.04262715499961296,75.11,3,0.02206779536173691,1.9679677548384225,250.7,0,Normal
0.5550138780559964,0.38744815796278864,89.02,3,0.28923722483091857,5.999298479259202,77.1,6,Node Compromise
